Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2021T3;2,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2021T2;5,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2021T1;1,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2020T4;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2020T3;9,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2020T2;1,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2020T1;5,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2019T4;3,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2019T3;6,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2019T2;10,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2019T1;8,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2018T4;8,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2018T3;4,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2018T2;4,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2018T1;4,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2017T4;5,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2017T3;3,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2017T2;0,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2017T1;3,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2016T4;3,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2016T3;7,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2016T2;7,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2016T1;6,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2015T4;5,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2015T3;1,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2015T2;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2015T1;5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2014T4;4,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2014T3;0,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2014T2;0,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2014T1;-4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2013T4;-8,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2013T3;-5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2013T2;-9,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2013T1;-10,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2012T4;-12,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2012T3;-12,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2012T2;-12,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2012T1;-10,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T4;-7,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T3;-7,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T2;-6,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T1;-3,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T4;-4,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T3;-3,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T2;-2,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T1;-6,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T4;-5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T3;-4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T2;-2,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T1;0,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T4;2,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T3;6,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T2;7,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T1;10,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T4;11,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T3;12,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T2;14,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T1;14,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2025T3;6,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2025T2;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2025T1;2,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T4;13,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T3;11,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T2;10,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T1;5,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T4;6,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T3;9,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T2;5,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T1;4,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T4;6,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T3;4,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T2;3,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T1;2,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T4;7,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T3;4,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T2;1,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T1;-0,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T4;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T3;7,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T2;1,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T1;2,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T4;3,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T3;1,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T2;3,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T1;0,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T4;8,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T3;3,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T2;2,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T1;1,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T4;5,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T3;5,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T2;3,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T1;2,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T4;3,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T3;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T2;6,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T1;3,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T4;5,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T3;3,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T2;4,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T1;2,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T4;4,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T3;6,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T2;4,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T1;1,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T4;-8,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T3;-2,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T2;-4,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T1;-2,0
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T4;-12,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T3;-10,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T2;-7,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T1;-4,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T4;-7,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T3;-5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T2;-2,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T1;-1,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T4;-4,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T3;-2,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T2;-0,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T1;-2,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T4;-5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T3;-4,6
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T2;-3,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T1;-1,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T4;2,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T3;2,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T2;1,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T1;0,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T4;11,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T3;7,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T2;5,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T1;1,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2025T3;3,6
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2025T2;4,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2025T1;2,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T4;2,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T3;3,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T2;4,3
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T1;2,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T4;-0,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T3;2,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T2;2,5
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T1;-0,3
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T4;-0,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T3;1,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T2;2,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T1;2,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T4;1,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T3;1,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T2;3,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T1;0,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2020T4;0,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2020T3;0,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2020T2;0,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2020T1;0,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019T4;0,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019T3;1,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019T2;1,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019T1;0,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2018T4;0,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2018T3;1,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2018T2;1,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2018T1;0,5
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2017T4;1,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2017T3;0,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2017T2;0,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2017T1;1,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2016T4;0,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2016T3;0,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2016T2;0,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2016T1;1,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2015T4;-0,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2015T3;-0,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2015T2;4,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2015T1;-1,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2014T4;-0,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2014T3;0,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2014T2;3,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2014T1;-0,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2013T4;-1,6
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2013T3;1,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2013T2;-1,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2013T1;-4,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2012T4;-1,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2012T3;-3,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2012T2;-3,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2012T1;-6,3
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2011T4;-2,6
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2011T3;-3,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2011T2;-1,3
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2011T1;-4,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2010T4;0,5
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2010T3;-2,6
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2010T2;1,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2010T1;-1,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2009T4;0,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2009T3;-0,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2009T2;0,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2009T1;-4,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2008T4;-3,6
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2008T3;-2,5
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2008T2;-1,6
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2008T1;0,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2007T4;-1,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2007T3;0,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2007T2;3,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2007T1;2,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2025T3;14,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2025T2;13,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2025T1;12,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2024T4;12,0
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2024T3;8,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2024T2;8,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2024T1;6,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2023T4;3,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2023T3;3,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación anual;2023T2;2,5
